idencuesta,ola,version,muestra,cuestion_mig,cuestion_completo,formato,segmento,comuna,comuna_cod,region,region_cod,estrato,ponderador01,ponderador02,fact_exp01,fact_exp02,r05_01,r05_02,r06,r07,r08,r09,r10,r11,r12_01,r12_02,r12_03,r12_04,r12_05,r12_06,r12_07,r13_nredes,r13_sexo_01,r13_edad_01,r13_relacion_01,r13_tiempo_01,r13_barrio_01,r13_educ_01,r13_relig_01,r13_ideol_01,r13_contacto_01,r13_confia_01,r13_sexo_02,r13_edad_02,r13_relacion_02,r13_tiempo_02,r13_barrio_02,r13_educ_02,r13_relig_02,r13_ideol_02,r13_contacto_02,r13_confia_02,r13_sexo_03,r13_edad_03,r13_relacion_03,r13_tiempo_03,r13_barrio_03,r13_educ_03,r13_relig_03,r13_ideol_03,r13_contacto_03,r13_confia_03,r13_sexo_04,r13_edad_04,r13_relacion_04,r13_tiempo_04,r13_barrio_04,r13_educ_04,r13_relig_04,r13_ideol_04,r13_contacto_04,r13_confia_04,r13_sexo_05,r13_edad_05,r13_relacion_05,r13_tiempo_05,r13_barrio_05,r13_educ_05,r13_relig_05,r13_ideol_05,r13_contacto_05,r13_confia_05,r14,r15,r16,r17,r18_01,r18_02,t01,t02_01,t02_02,t02_03,t02_04,t03_01,t03_02,t03_03,t03_04,t05,t06_01,t06_02,t06_03,t06_04,t06_05,t06_06,t06_07,t06_08,t07_01,t07_02,t08,t09_01,t09_02,t09_03,t10,t11_01,t11_02,t11_03,t11_04,t13_01,t13_02,t13_03,t14,c01,c02,c03,c04,c05_01,c05_02,c05_03,c05_04,c05_05,c05_06,c05_07,c05_08,c05_09,c05_10,c05_11,c05_12,c05_13,c05_14,c06_01,c06_02,c06_03,c06_04,c06_05,c06_06,c08_01,c08_02,c08_03,c08_04,c08_05,c09_01,c09_02,c09_03,c09_04,c10_01,c10_02,c10_03,c12_01,c12_02,c12_03,c12_04,c12_05,c12_06,c12_07,c12_08,c12_09,c12_09_otro,c13,c14_01,c14_02,c15,c16,c16_otro,c17,c17_otro,c18_05,c18_08,c18_09,c18_10,c18_11,c18_13,c20,c20_otro,c21_01,c21_02,c21_03,c21_04,c21_05,c21_06,c21_07,c21_08,c21_09,c21_10,c21_11,c22,c23,c24,c25,c32_01,c32_02,c33,c34,c35_01,c35_02,c35_03,c35_04,c37_01,c37_02,c37_03,c37_04,c37_05,c37_06,c37_07,c37_08,c37_09,c37_10,c38,c40_01,c40_02,c40_03,c40_04,c40_05,c40_06,c41_01,c41_02,c41_03,c41_04,c42_01,c42_02,c42_03,c42_04,c46_01,c46_02,c46_03,c46_04,c46_05,c49_01,c49_02,c49_03,c49_04,c49_05,c49_06,c50,c51,c52,c53,c54,c55,c56,c57,d01_01,d01_02,d01_03,d01_04,d02_01,d02_02,d02_03,d03_01,d03_02,d04_01,d04_02,d07,d08,d09,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d25_01,d25_02,d25_03,d25_04,d25_05,d25_06,d26_01,d26_02,d26_03,d26_04,d27_01,d27_02,d27_03,d27_04,d27_05,d28,g01_01,g01_02,g01_03,g01_04,g01_05,g02_01,g02_02,g02_03,g02_04,g02_05,g03_01,g03_02,f04_01,f04_02,f05_01,f05_02,f05_03,f05_04,f05_05,f05_06,f05_07,f06_01,f06_02,f07_01,f07_02,f08_01,f08_02,f08_03,f08_04,f08_05,f08_06,f09_01,f09_02,f09_03,s01,s02,s03,s11_01,s11_02,s11_03,s11_04,s11_05,s11_06,s11_07,s11_08,s11_09,s13_01,s13_02,s13_03,s13_04,s13_05,s13_06,s13_07,s13_08,s16,s17,s18,s19_01,s19_02,s19_03,s19_04,s19_05,s19_01_fecha,s19_02_fecha,s19_03_fecha,s19_04_fecha,s19_05_fecha,s20,s21,s22_01,s22_02,s22_03,s22_04,s22_05,s22_06,s22_07,s22_08,s22_09,s22_10,s23_01,s23_02,s23_03,s23_04,s23_05,s24_01,s24_02,s24_03,s26_01,s26_02,s26_03,s26_04,s26_05,s26_06,s27,s28,s29,s30_01,s30_02,s30_03,s30_04,s30_05,s30_06,s30_07,s30_08,s31,m0_sexo,m0_edad,m01,m02,m13,m14,m14b,m15,m16,m29,m30,m30b,m36,m36_otro,m38,m38_otro,m39,m41,m45,m53,m53_otro,m57,m58,m59,m66_01,sexo_enc,edad_enc,nac_enc,educ_enc,exp_campo_enc,fecha_entr,mod_t_dur,mod_r_dur,mod_c_dur,mod_d_dur,mod_f_dur,mod_g_dur,mod_s_dur,mod_m_dur,otros_dur,total_dur
81060327,6,202201,2,3,1,1,810603,Lota,8106,Bio Bio,8,3,4.016790390014648,3.3909974098205566,60206.515625,50826.68359375,1,1,1,NA,NA,2,2,2,4,4,4,4,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-888,2,4,3,4,4,4,4,4,4,4,4,3,3,4,3,3,4,4,4,5,5,4,3,2,1,2,4,3,2,1,2,13,11,2,1,1,2,2,1,1,1,3,NA,3,NA,1,1,NA,3,NA,NA,NA,2,1,1,1,1,1,1,1,1,1,3,1,3,3,2,3,4,4,5,1,1,1,1,1,1,1,1,1,NA,2,3,3,5,15,NA,5,NA,4,4,3,5,4,2,1,NA,4,4,4,5,5,4,4,4,4,4,5,1,3,3,1,5,5,1,5,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,3,4,4,4,4,4,4,2,4,4,3,NA,NA,NA,NA,NA,1,3,2,1,1,1,2,NA,2,NA,2,NA,1,1,3,1,3,1,2,1,1,1200000,300000,800000,800000,2,3,1,3,3,3,4,4,1,3,3,3,2,5,8,10,7,9,8,3,3,4,4,3,3,3,3,3,2,4,5,4,3,2,5,5,5,5,5,2,1,NA,NA,3,1,1,2,1,2,1,5,5,5,5,3,3,3,3,3,3,3,2,3,3,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2017,NA,2021,NA,NA,5,NA,4,4,2,2,2,4,2,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,56,4,7,NA,NA,NA,NA,NA,160000,NA,NA,1,NA,2,NA,7,1,1,10,NA,Minero del Carbón Enacar,2,2,1,Masculino,39,Chilena,Profesional (4 o más años),Si,2022-09-28,6.133333206176758,3.2166666984558105,20.983332633972168,8.216666221618652,3.1166667491197586,1.9166666269302368,6.566666603088379,2.6500000953674316,1.8166666869074106,54.616668701171875
81080121,6,202201,2,3,1,1,810801,San Pedro De La Paz,8108,Bio Bio,8,3,0.6025184988975525,0.5086495876312256,9030.9765625,7624.001953125,1,1,1,NA,NA,3,1,2,4,2,5,5,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,4,3,3,4,4,4,2,3,3,1,3,2,3,1,2,4,2,4,4,4,2,2,1,3,4,3,4,5,1,1,6,14,7,1,1,2,2,1,1,1,1,NA,1,NA,1,1,NA,1,NA,NA,NA,1,1,1,1,4,4,3,1,1,1,1,1,2,3,1,1,4,4,4,1,1,1,1,1,1,1,1,1,NA,1,2,1,12,15,NA,5,NA,5,4,1,1,1,1,1,NA,4,4,3,4,4,4,4,4,4,4,4,1,-888,-888,3,4,4,2,4,2,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,4,4,4,4,2,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,1,1,1,1,3,1,1,-999,1,1,1,1,NA,NA,5,5,5,3,1,1,1,2500000,500000,1500000,800000,2,3,3,2,1,3,4,4,1,3,4,3,1,1,4,10,3,3,3,2,2,4,2,4,4,4,3,3,4,3,4,4,4,2,4,4,4,4,4,4,1,NA,NA,2,5,1,1,1,1,1,5,5,2,2,2,3,3,3,3,3,3,5,3,4,4,2,2,2,2,3,4,4,1,3,1,2,2,1,1,2,2,2,2,3,2,4,2,2,2,2,2,NA,NA,NA,NA,NA,1,0,4,3,1,2,4,3,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,55,4,2,250000,NA,NA,350000,2,800000,NA,NA,1,NA,1,NA,7,4,1,10,NA,vendedor en ferretería,1,2,2,Masculino,39,Chilena,Profesional (4 o más años),Si,2022-08-30,6.016666889190674,2.6500000953674316,15.399999618530273,6.816666603088379,10.433333396911621,1.649999976158142,5.333333492279053,2.633333444595337,1.7500000204890966,52.68333435058594
81080122,6,202201,2,3,1,1,810801,San Pedro De La Paz,8108,Bio Bio,8,3,0.8033580183982849,1.0056389570236206,12041.302734375,15073.232421875,1,1,1,NA,NA,3,1,2,4,4,5,5,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,4,5,4,5,5,5,5,3,4,3,4,5,2,2,5,5,5,5,2,4,4,2,2,4,4,3,3,2,3,1,2,3,1,1,2,1,1,2,2,4,NA,2,NA,3,2,NA,4,NA,NA,NA,1,1,1,1,2,2,2,1,1,1,1,1,3,3,3,3,2,3,3,1,1,1,1,1,1,3,1,1,NA,2,2,3,12,15,NA,5,NA,4,4,4,4,4,3,7,NA,4,4,4,4,4,4,3,3,3,3,4,1,1,3,3,4,4,2,4,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,4,4,4,2,3,4,4,2,3,5,2,3,NA,NA,NA,NA,NA,7,2,3,2,1,1,2,NA,2,NA,2,2,NA,NA,5,5,5,3,3,2,2,8000000,500000,8000000,500000,2,4,2,3,4,3,4,4,2,3,4,3,3,5,6,9,5,7,7,3,4,4,5,2,2,2,4,4,2,4,4,3,4,3,3,2,4,4,4,4,3,NA,NA,2,3,3,3,1,2,1,3,5,4,4,3,3,3,3,3,3,1,1,2,4,2,2,3,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,1,5,2,2,2,2,2,NA,NA,NA,NA,NA,5,NA,3,4,2,3,5,4,4,4,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,39,5,1,450000,NA,NA,450000,4,450000,NA,NA,2,NA,2,NA,7,2,1,10,NA,Comerciante ambulante,5,2,1,Masculino,39,Chilena,Profesional (4 o más años),Si,2022-08-08,5.449999809265137,2.4166667461395264,13.466666221618652,6.483333110809326,8.333333015441895,1.8166667222976685,4.9666666984558105,2.383333444595337,1.000000024214387,46.31666564941406
81080124,6,202201,2,3,1,1,810801,San Pedro De La Paz,8108,Bio Bio,8,3,0.6025184988975525,0.5086495876312256,9030.9765625,7624.001953125,1,1,1,NA,NA,-888,-888,-888,-888,-888,-888,1,-888,-888,-888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-888,-888,-888,4,4,2,5,5,4,5,5,4,4,3,2,1,2,2,2,2,4,4,4,2,2,2,3,5,4,1,1,1,2,77,NA,NA,1,1,2,2,1,1,1,2,NA,2,NA,1,3,NA,4,NA,NA,NA,1,1,1,1,4,-888,-888,1,1,1,1,1,1,1,1,1,5,5,5,1,1,1,1,1,1,2,1,1,NA,1,4,4,12,15,NA,5,NA,4,5,3,4,4,2,10,NA,4,4,4,3,4,2,3,4,4,4,4,-999,-999,-999,3,5,5,2,4,4,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,4,2,4,2,5,5,5,4,4,5,5,5,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,7,1,1,1,2,NA,NA,4,0,10,-888,4,2,2,12000000,600000,5000000,900000,4,4,1,3,1,4,5,3,5,4,4,3,2,4,6,10,5,7,3,4,2,5,2,2,5,2,2,4,4,4,5,4,2,1,5,1,5,5,4,3,5,NA,NA,3,1,1,1,1,1,1,5,5,3,-888,3,3,3,3,3,3,4,2,4,5,5,3,3,2,1,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,NA,NA,NA,NA,NA,3,0,2,4,1,5,3,5,2,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,47,5,1,400000,NA,NA,550000,2,650000,NA,NA,1,NA,2,NA,7,1,1,10,NA,no aplica,-999,-999,1,Masculino,39,Chilena,Profesional (4 o más años),Si,2022-08-04,5.683333396911621,1.4166666269302368,16.149999618530273,8.366666793823242,10.066666603088379,2.133333444595337,5.216666579246521,3.2666666507720947,3.764267480934654,56.06427001953125
81080125,6,202201,2,3,1,1,810801,San Pedro De La Paz,8108,Bio Bio,8,3,0.40167900919914246,0.5028194785118103,6020.6513671875,7536.6162109375,1,1,1,NA,NA,1,1,3,3,3,3,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,4,2,2,2,3,3,2,3,1,4,4,1,1,1,1,2,3,2,4,2,2,2,4,4,4,2,4,2,1,4,2,6,7,1,2,2,1,1,2,1,4,NA,1,NA,1,3,NA,2,NA,NA,NA,1,1,1,1,3,2,2,1,2,2,3,3,4,3,3,4,4,4,5,2,3,1,1,1,1,1,1,-999,NA,3,3,4,5,15,NA,5,NA,4,4,1,1,5,1,2,NA,4,4,3,3,4,3,3,3,3,3,5,3,3,3,1,5,5,2,4,3,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,4,2,2,3,2,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,4,4,5,2,2,2,2,50000000,380000,1000000,500000,3,3,2,3,2,3,4,4,2,3,4,3,1,2,4,8,5,2,3,3,2,4,3,3,4,4,2,4,4,4,5,2,4,2,2,2,4,5,4,5,4,NA,NA,3,3,2,1,1,2,1,5,5,4,4,3,3,3,3,3,3,4,4,5,4,2,3,4,2,1,2,2,2,1,1,1,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2019,NA,NA,NA,NA,5,NA,4,4,2,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,51,5,1,500000,NA,NA,750000,3,500000,NA,NA,4,NA,2,NA,1,1,1,10,NA,Obrero de la construcción,1,2,1,Masculino,39,Chilena,Profesional (4 o más años),Si,2022-08-02,5.866666793823242,2.866666555404663,19.233333587646484,7.183333158493042,11.75,1.8666666746139526,7.133333206176758,2.7333333492279053,2.1833333633840084,60.81666946411133
81080127,6,202201,2,3,1,1,810801,San Pedro De La Paz,8108,Bio Bio,8,3,0.6025184988975525,0.5086495876312256,9030.9765625,7624.001953125,1,1,1,NA,NA,3,2,3,2,2,-888,2,-888,-888,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,4,2,2,3,3,3,2,2,2,2,4,2,2,2,2,2,2,4,4,4,4,2,3,5,-888,2,3,5,1,5,9,-888,NA,1,3,2,2,1,2,2,3,NA,1,NA,1,1,NA,3,NA,NA,NA,1,3,2,1,-888,3,-888,1,1,1,5,1,2,2,2,2,4,4,4,1,1,1,1,1,1,1,1,1,NA,1,3,3,10,16,NA,1,NA,5,4,2,4,4,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,5,2,4,4,-888,-888,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,3,2,4,4,2,3,4,5,1,4,4,4,1,NA,NA,NA,NA,NA,4,1,1,1,1,1,1,2,1,2,2,2,NA,NA,4,8,6,1,4,4,4,15000000,600000,-888,1000000,2,4,1,3,3,3,3,3,1,3,3,3,1,4,6,10,6,3,5,3,2,4,4,4,4,4,4,4,4,4,4,4,2,1,4,3,4,4,4,1,1,NA,NA,1,1,1,3,1,3,1,4,4,NA,NA,-888,-888,-888,2,2,2,4,2,-888,2,2,2,2,4,4,2,2,1,1,1,1,2,2,1,2,2,2,2,2,4,1,4,2,2,2,2,2,NA,NA,NA,NA,NA,1,0,4,4,2,4,2,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,56,3,7,NA,NA,NA,NA,NA,700000,NA,NA,1,NA,2,NA,7,2,1,10,NA,Madre era modista,5,2,1,Masculino,39,Chilena,Profesional (4 o más años),Si,2022-08-04,5.683333396911621,1.9333332777023315,16.68333339691162,7.733333110809326,3.6666667461395264,2.5999999046325684,8.383333206176758,3.0166666507720947,1.6333333384245634,51.33332824707031
81080128,6,202201,2,3,1,1,810801,San Pedro De La Paz,8108,Bio Bio,8,3,0.20083950459957123,0.1695498824119568,3010.32568359375,2541.334228515625,1,1,1,NA,NA,3,-888,3,3,3,4,4,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,4,2,3,4,3,3,3,2,2,2,-888,2,2,3,1,2,3,3,4,2,2,2,5,3,2,2,2,2,1,1,9,13,-888,1,2,2,2,1,3,1,2,NA,2,NA,2,3,NA,3,NA,NA,NA,3,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,4,2,4,1,1,1,1,1,1,1,1,1,NA,1,3,3,12,15,NA,5,NA,4,4,3,2,4,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,3,4,2,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,3,3,3,2,2,3,4,3,2,3,4,3,3,NA,NA,NA,NA,NA,1,1,6,6,2,2,1,1,1,1,1,1,NA,NA,0,4,6,-888,2,2,2,-888,380000,-888,800000,1,NA,1,2,2,2,4,3,-888,3,5,3,1,1,5,10,5,5,5,4,3,4,3,3,3,4,4,4,4,3,5,4,4,2,4,3,4,4,5,5,5,NA,NA,5,5,1,4,1,2,2,5,5,NA,NA,2,2,2,2,2,2,4,4,3,4,4,2,5,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,5,NA,4,3,2,4,4,2,2,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,75,4,5,NA,NA,NA,NA,NA,300000,NA,NA,5,NA,2,NA,7,1,1,10,NA,panificados en panadería,1,2,1,Masculino,39,Chilena,Profesional (4 o más años),Si,2022-08-07,6.083333492279053,1.1833332777023315,9.183333396911621,5.500000178813934,3.0833332538604736,1.649999976158142,7.883333206176758,3.5,3.0666666626930237,41.13333511352539
81080321,6,202201,2,3,1,1,810803,San Pedro De La Paz,8108,Bio Bio,8,3,1.3109127283096313,1.106680154800415,19648.89453125,16587.708984375,2,1,1,NA,NA,4,4,4,4,4,2,3,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,5,3,3,3,3,3,3,3,3,4,4,3,2,3,3,5,5,4,3,3,4,2,4,4,4,3,5,1,3,1,13,8,7,2,4,3,3,3,3,3,4,NA,3,NA,3,2,NA,4,NA,NA,NA,2,3,3,1,2,3,4,2,1,1,1,1,4,1,1,1,5,5,5,1,3,1,1,1,1,1,1,1,NA,1,2,3,5,12,NA,1,NA,5,5,3,3,5,4,6,NA,5,5,5,5,5,3,5,5,3,3,5,1,3,3,2,5,5,2,5,3,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,3,2,3,3,2,4,5,5,4,4,5,5,4,NA,NA,NA,NA,NA,1,1,5,5,1,1,1,2,1,2,2,2,NA,NA,5,5,6,4,3,3,3,4000000,600000,4000000,1000000,3,3,3,3,2,3,3,3,3,3,3,3,1,3,3,10,5,5,5,2,2,3,2,2,4,4,3,2,4,4,5,4,3,3,4,2,3,5,5,5,3,NA,NA,3,1,1,1,1,1,1,5,5,4,5,4,3,3,3,3,3,5,4,4,4,4,3,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,1,2,1,30,2,2,2,2,2,2,NA,NA,NA,NA,NA,5,NA,4,5,1,2,5,3,3,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,35,7,7,NA,NA,NA,NA,NA,500000,NA,NA,1,NA,2,NA,1,2,1,10,NA,Comerciante independiente venta de frutas,5,2,1,Masculino,39,Chilena,Profesional (4 o más años),Si,2022-08-01,6.933333396911621,3.566666603088379,18.91666603088379,9.100000202655792,11.600000381469727,1.9166666269302368,5.383333206176758,3.5999999046325684,4.150000061839819,65.16666412353516
81080322,6,202201,2,3,1,1,810803,San Pedro De La Paz,8108,Bio Bio,8,3,0.9831845760345459,1.2307448387145996,14736.6708984375,18447.279296875,1,1,1,NA,NA,1,2,-999,-999,-999,-999,-888,-888,-888,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,4,-888,2,2,2,1,1,2,4,4,4,1,1,1,1,4,4,2,2,4,4,2,2,4,5,1,3,4,1,4,13,-999,NA,1,1,2,2,1,2,1,1,NA,1,NA,1,2,NA,2,NA,NA,NA,3,1,2,1,-888,2,1,1,1,1,3,1,1,1,3,2,5,5,5,1,1,1,3,1,1,3,1,1,NA,1,1,3,12,15,NA,5,NA,4,5,1,3,5,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,5,2,4,2,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,3,4,1,5,5,5,4,5,4,5,5,NA,NA,NA,NA,NA,1,1,1,4,1,1,1,1,1,1,1,1,NA,NA,4,1,4,2,1,1,1,5000000,700000,2000000,1000000,1,NA,-888,-888,4,1,4,4,3,4,4,3,1,1,2,10,5,4,4,4,2,4,4,2,2,2,3,4,4,4,4,4,4,2,2,4,4,4,4,4,1,NA,NA,3,3,1,1,1,1,1,5,5,NA,NA,1,2,2,3,3,3,4,4,4,4,4,3,5,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,5,3,1,1,2,2,2,2018,2021,NA,NA,NA,5,NA,4,4,1,4,1,4,4,5,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,58,5,1,380000,NA,NA,500000,2,380000,NA,NA,4,NA,1,NA,4,1,1,10,NA,Obrero empresa metalúrgica.,2,2,2,Masculino,39,Chilena,Profesional (4 o más años),Si,2022-08-03,6.066666603088379,1.5666667222976685,14.933333277702332,7.7833333015441895,2.883333444595337,1.75,6.599999904632568,3.700000047683716,2.5000000055879354,47.78333282470703
81080323,6,202201,2,3,1,1,810803,San Pedro De La Paz,8108,Bio Bio,8,3,0.6554563641548157,0.5533400774002075,9824.447265625,8293.8544921875,1,1,1,NA,NA,3,2,-888,-888,-888,-888,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,4,3,2,2,4,4,-888,2,2,4,4,2,2,3,3,4,3,3,4,4,3,1,3,-888,-888,2,2,2,2,2,13,-888,NA,1,2,2,2,1,2,2,3,NA,3,NA,3,2,NA,3,NA,NA,NA,2,1,1,1,2,2,3,1,1,1,1,1,1,1,1,1,4,4,4,1,3,1,1,1,1,1,1,1,NA,1,1,1,12,15,NA,5,NA,4,4,4,2,2,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,2,4,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,3,3,3,3,4,4,3,4,3,3,3,2,NA,NA,NA,NA,NA,2,2,2,2,3,3,-888,NA,2,NA,2,-888,NA,NA,2,1,6,3,4,2,2,7000000,400000,5000000,600000,2,2,3,2,3,2,3,3,2,3,-888,3,2,4,4,5,5,4,5,2,2,2,3,3,3,3,3,3,4,4,4,2,4,4,4,4,4,4,4,2,2,NA,NA,2,2,1,2,1,2,1,5,5,NA,NA,3,3,3,3,3,3,4,4,4,4,4,2,2,2,2,2,1,2,1,1,1,2,2,1,2,2,2,2,2,1,1,5,2,2,2,2,2,NA,NA,NA,NA,NA,5,NA,4,4,4,4,2,4,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,52,4,1,380000,NA,NA,500000,2,720000,NA,NA,1,NA,2,NA,1,1,1,10,NA,era pensionado (se crió con su abuelo),-999,2,1,Masculino,39,Chilena,Profesional (4 o más años),Si,2022-08-07,6.516666889190674,1.5833333730697632,7.25,5.616666793823242,1.0166666507720947,0.9666666388511658,5.0333333015441895,3.9000000953674316,2.3000000212341547,34.18333435058594
